GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForSingleEntryLog.new LedgerDirsManager.LedgerDirsListener() {...},36,6,8,0,10,1,6,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Cookie,641,0,42,0,137,0,46,0,25,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ScanAndCompareGarbageCollector,393,69,51,1,113,17,31,2,5,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDirsManager.NoWritableLedgerDirException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ScrubberStats,3,0,0,0,1,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BufferedChannelBase,8,13,1,1,2,5,2,2,1,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,KeyComparator,33,0,6,0,5,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,InterleavedLedgerStorage,846,0,42,0,215,0,62,0,41,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ReadOnlyBookie,46,0,2,0,10,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,CheckpointSourceList,2,34,3,3,1,10,3,3,0,3
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,GarbageCollectionStatus.GarbageCollectionStatusBuilder,98,0,0,0,1,0,10,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerStorage,11,0,0,0,5,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ReadOnlyEntryLogger,11,0,0,0,4,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerEntryPage,613,0,58,0,134,0,64,0,35,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ListDiskFilesCmd,80,0,0,0,18,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.BufferedLogChannel.new ConcurrentLongLongHashMap.BiConsumerLong() {...},108,0,4,0,24,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor.UpdateIndexPhase,153,0,14,0,36,0,13,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.MyCommand,60,0,0,0,15,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SyncThread,214,34,10,0,84,10,18,2,13,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,IndexInMemPageMgr.InMemPageCollection,454,0,68,0,119,0,49,0,15,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SkipListArena.Chunk,140,0,22,0,30,0,16,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SortedLedgerStorage.new Runnable() {...},49,0,2,0,11,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.Header,12,0,0,0,5,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BufferedReadChannel,13,130,4,8,5,28,5,5,1,3
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.new RemovalListener() {...},11,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.new LedgerDirsManager.LedgerDirsListener() {...},58,0,8,0,13,0,7,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.new CacheLoader() {...},15,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Checkpointer,5,0,0,0,1,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.RecoverCmd,184,0,10,0,35,0,10,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDescriptorImpl,249,0,16,0,57,0,25,0,17,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,CheckpointSource.Checkpoint.new CheckpointSource.Checkpoint() {...},16,3,4,0,5,1,5,1,3,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,CheckpointSource.Checkpoint.new CheckpointSource.Checkpoint() {...},11,8,3,1,3,3,4,2,2,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,FileInfo.FileInfoDeletedException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerEntryPage.new PrimitiveIterator.OfLong() {...},69,0,8,0,11,0,7,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException.LedgerFencedException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieStatus,318,16,28,0,82,6,25,2,11,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDirsManager.LedgerDirsListener,7,0,0,0,7,0,7,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor.ScanEntryLogPhase,58,0,2,0,16,0,5,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.ForceWriteThread,128,16,22,0,44,6,13,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell,1393,0,32,0,179,0,37,0,21,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.BookieFormatCmd,88,0,4,0,20,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.LastMarkCmd,31,0,0,0,9,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.UpdateCookieCmd,201,0,20,0,45,0,15,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ConvertToDbStorageCmd,42,0,0,0,12,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.LedgerCmd,73,0,4,0,16,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,JournalChannel,471,0,38,0,104,0,33,0,14,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,InterleavedStorageRegenerateIndexOp.new EntryLogger.EntryLogScanner() {...},104,0,4,0,13,0,6,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerCacheImpl.new PrimitiveIterator.OfLong() {...},73,0,12,0,15,0,9,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.EntryLookupException.WrongEntryException,37,0,0,0,8,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.new Recycler() {...},8,6,0,0,1,1,1,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,IndexInMemPageMgr.PageEntriesIterableImpl,46,0,0,0,9,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,CheckpointSourceList.CheckpointList,53,97,8,10,12,19,9,6,3,3
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDirsManager.new Gauge() {...},9,6,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.HelpCmd,60,0,4,0,18,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException.BookieIllegalOpException,14,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,GarbageCollectorThread,782,297,84,14,179,54,78,4,29,4
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LastAddConfirmedUpdateNotification.new Recycler() {...},8,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,IndexInMemPageMgr,479,0,50,0,118,0,40,0,15,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ReadLogMetadataCmd,70,0,2,0,21,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Checkpointer.new Checkpointer() {...},5,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.JournalRollingFilter,11,6,2,0,1,3,2,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryMemTable,731,0,78,0,174,0,60,0,21,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.LocalConsistencyCheck,39,0,2,0,10,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,InterleavedLedgerStorage.new LedgerDirsManager.LedgerDirsListener() {...},93,0,10,0,24,0,11,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDirsManager.new Gauge() {...},15,9,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor.FlushCompactionLogPhase,95,0,18,0,24,0,13,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ExitCode,3,0,0,0,1,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LastAddConfirmedUpdateNotification,53,0,0,0,17,0,8,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.NukeExistingCluster,83,0,2,0,19,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.EntryLookupException.MissingEntryException,27,0,0,0,6,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForSingleEntryLog,166,158,21,15,43,45,21,17,7,13
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.LostBookieRecoveryDelayCmd,78,0,4,0,19,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.EntryLookupException.MissingLogFileException,27,0,0,0,6,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerCacheImpl,202,0,2,0,50,0,27,0,26,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.RecentEntryLogsStatus,42,19,4,0,8,6,4,2,2,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,FileInfoBackingCache,185,0,12,0,47,0,13,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.EntryLogsPerLedgerCounter.new RemovalListener() {...},32,0,4,0,8,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.EntryLogsPerLedgerCounter.new CacheLoader() {...},20,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryMemTable.EntrySkipList.new EntryMemTable.EntrySkipList() {...},6,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDescriptor,45,0,2,0,11,0,5,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.UpdateLedgerCmd,186,0,12,0,42,0,11,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ReadOnlyBookie.new BookieStateManager() {...},19,0,0,0,5,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,HandleFactoryImpl,57,19,4,0,14,6,5,1,3,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,AbstractLogCompactor.Throttler,15,16,3,1,2,5,3,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLoggerAllocator,102,280,9,11,29,60,11,10,3,8
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ListBookiesCmd,109,0,8,0,32,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,FileInfo,1153,0,128,0,268,0,93,0,29,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ReadJournalCmd,108,0,6,0,29,0,8,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.NoEntryException,33,0,0,0,8,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException.UpgradeException,14,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor.CompactionPhase,25,0,0,0,10,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,CheckpointSource.Checkpoint,0,9,0,0,0,2,0,1,0,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ListUnderreplicatedCmd,92,0,0,0,23,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerStorageFactory,17,5,0,0,3,1,1,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ReadLedgerEntriesCmd,151,0,2,0,31,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerStorage.DetectedInconsistency,21,0,0,0,8,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new FilenameFilter() {...},18,6,6,0,3,1,4,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new CheckpointSource() {...},6,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,ReadOnlyFileInfo,9,0,0,0,3,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SkipListArena,105,0,18,0,26,0,14,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.ForceWriteRequest,120,0,12,0,34,0,10,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.EntryLookupException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,IndexInMemPageMgr.PageEntriesIterableImpl.new Iterator() {...},44,0,2,0,5,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieStatus.BookieMode,0,24,0,0,0,3,0,1,0,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.CounterCallback,29,0,4,0,10,0,6,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.BufferedLogChannel,93,32,2,0,28,9,7,3,6,3
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.DeleteLedgerCmd,71,0,0,0,16,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryMemTableWithParallelFlusher,153,0,10,0,41,0,9,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new LedgerDirsManager.LedgerDirsListener() {...},46,6,0,0,14,1,5,1,5,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new BookieThread() {...},17,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new SyncThread() {...},23,13,0,0,5,1,3,1,3,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.new Journal.JournalScanner() {...},239,0,24,0,53,0,14,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor.ScanEntryLogPhase.new EntryLogger.EntryLogScanner() {...},129,0,6,0,17,0,6,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.EntryLogsPerLedgerCounter,107,0,8,0,29,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal,1106,227,141,11,279,48,95,5,19,5
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieCriticalThread,15,8,0,0,6,4,2,2,2,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SortedLedgerStorage,383,0,14,0,101,0,45,0,38,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogMetadata,84,38,4,0,19,9,12,2,10,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogger.EntryLookupException.InvalidEntryLengthException,27,0,0,0,6,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.BufferedChannelBuilder,10,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BufferedChannel,105,289,17,21,26,68,20,14,6,9
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,GarbageCollectorThread.new AbstractLogCompactor.LogRemovalListener() {...},5,6,0,0,2,1,1,1,1,1
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BufferedChannelBase.BufferedChannelClosedException,4,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException.DiskPartitionDuplicationException,14,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryKey,60,0,6,0,14,0,10,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie,2068,488,189,29,517,101,154,23,51,17
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,SlowBufferedChannel,83,0,2,0,29,0,11,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.LedgerMetadataCmd,115,0,10,0,26,0,10,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ConvertToInterleavedStorageCmd,37,0,0,0,11,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryKeyValue,101,0,2,0,20,0,11,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,FileSystemUpgrade,770,0,58,0,195,0,43,0,14,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ListLedgersCmd,67,0,0,0,16,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.UpdateBookieInLedgerCmd,194,0,12,0,43,0,11,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,TransactionalEntryLogCompactor,228,0,22,0,48,0,18,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException,139,0,28,0,55,0,30,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDirsManager,339,133,37,5,74,30,37,8,17,7
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerDescriptorReadOnlyImpl,47,0,8,0,9,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Bookie.NopWriteCallback,31,0,2,0,5,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieException.CookieNotFoundException,14,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,InterleavedStorageRegenerateIndexOp.DryRunLedgerCache,61,0,0,0,21,0,21,0,21,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,InterleavedStorageRegenerateIndexOp,205,0,10,0,39,0,8,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.ListActiveLedgersCmd,88,0,4,0,22,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger.BufferedLogChannelWithDirInfo,19,0,0,0,8,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,EntryLogManagerForEntryLogPerLedger,676,0,50,0,165,0,51,0,26,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.DecommissionBookieCmd,56,0,2,0,14,0,6,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.WhatIsInstanceId,35,0,0,0,10,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,BookieShell.MetaFormatCmd,73,0,4,0,16,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Journal.LogMarkCheckpoint,27,21,6,2,7,6,7,2,3,2
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,LedgerCache.NoIndexForLedgerException,5,0,0,0,2,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.bookie,Cookie.Builder,91,0,0,0,25,0,8,0,8,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,CRC32DigestManager.new FastThreadLocal() {...},13,0,2,0,4,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,DirectMemoryCRC32Digest,211,0,6,0,31,0,8,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,CRC32CDigestManager.new FastThreadLocal() {...},8,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,StandardCRC32Digest,23,0,0,0,7,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,DummyDigestManager,10,0,0,0,5,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,DigestManager,441,0,27,0,87,0,28,0,13,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,MacDigestManager.new ThreadLocal() {...},33,0,0,0,9,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,CRC32DigestManager,27,0,0,0,8,0,5,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,CRC32CDigestManager,53,0,4,0,17,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,MacDigestManager,67,0,0,0,19,0,6,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.proto.checksum,DigestManager.RecoveryData,15,0,0,0,6,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ListBookiesService,150,0,20,0,35,0,13,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ListUnderReplicatedLedgerService,246,0,40,0,62,0,26,0,6,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,GetLedgerMetaService,105,0,6,0,25,0,6,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,BookieInfoService.BookieInfo,117,0,10,0,5,0,15,0,10,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ListDiskFilesService,265,0,48,0,53,0,27,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ListLedgerService,300,0,42,0,67,0,25,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,GetLastLogMarkService,199,0,6,0,35,0,6,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,BookieIsReadyService,55,0,6,0,15,0,5,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ListBookieInfoService,265,0,12,0,47,0,10,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,MetricsService,102,0,4,0,26,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,TriggerAuditService,82,0,2,0,22,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,GCDetailsService,69,0,4,0,20,0,5,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,RecoveryBookieService,176,0,8,0,44,0,9,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,BookieStateService,67,0,2,0,18,0,3,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,DeleteLedgerService,106,0,6,0,26,0,6,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,RecoveryBookieService.RecoveryRequestJsonBody,3,0,0,0,1,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,AutoRecoveryStatusService,126,0,11,0,30,0,11,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ExpandStorageService,130,0,6,0,35,0,7,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,BookieStateService.BookieState,160,0,22,0,6,0,24,0,13,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,BookieInfoService,54,0,4,0,11,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,DecommissionService,144,0,8,0,39,0,8,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,LostBookieRecoveryDelayService,156,0,10,0,37,0,8,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,WhoIsAuditorService,106,0,4,0,27,0,5,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ReadLedgerEntryService,241,0,28,0,44,0,17,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,ConfigurationService,92,0,8,0,25,0,6,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.server.http.service,TriggerGCService,121,0,8,0,29,0,7,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SubTreeCache.SubTreeNode,39,0,0,0,11,0,4,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,Shell.ExitCodeException,10,0,0,0,4,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ZkUtils.1.new AsyncCallback.StringCallback() {...},44,0,4,0,5,0,4,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,LedgerIdFormatter.UUIDLedgerIdFormatter,15,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SafeRunnable.new SafeRunnable() {...},21,0,0,0,7,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SafeRunnable.new SafeRunnable() {...},10,0,0,0,3,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SubTreeCache,94,0,4,0,24,0,9,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SnapshotMap,150,0,4,0,34,0,7,0,5,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,EntryFormatter,60,0,4,0,18,0,6,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,CertUtils,158,0,18,0,31,0,16,0,7,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SubTreeCache.WatchGuard,15,0,0,0,5,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,LedgerIdFormatter.HexLedgerIdFormatter,12,0,0,0,3,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,ByteBufList.Encoder,72,0,8,0,17,0,6,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,LocalBookKeeper,1233,0,94,0,261,0,70,0,23,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,BookKeeperConstants,7,0,0,0,2,0,2,0,2,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,HardLink.OSType,44,0,0,0,5,0,1,0,1,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,IteratorUtility.new PrimitiveIterator.OfLong() {...},148,0,26,0,31,0,16,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,IteratorUtility.new PrimitiveIterator.OfLong() {...},143,0,26,0,32,0,16,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,SafeRunnable,11,3,0,0,2,1,2,1,2,1
Tests/bookkeeper-server,org.apache.bookkeeper.util,OrderedGenericCallback.new SafeRunnable() {...},37,0,0,0,5,0,3,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,LedgerIdFormatter,69,0,6,0,20,0,7,0,4,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,DirectMemoryUtils,43,0,2,0,12,0,4,0,3,0
Tests/bookkeeper-server,org.apache.bookkeeper.util,PortManager,54,0,2,0,19,0,5,0,4,0
